"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"416325","4163","Benralizumab","Inj 30 mg per ml, 1 ml prefilled pen","250704","Monoclonal Antibodies","2507","Immunosuppressants","25","Oncology Agents and Immunosuppressants","inj",100
"112002","1120","Benzathine benzylpenicillin","Inj 900 mg (1.2 million units) in 2.3 ml syringe","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",24.272729073
"113001","1130","Benzatropine mesylate","Tab 2 mg","220104","Anticholinergics","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.90021323
"400325","4003","Benzbromarone","Tab 100 mg","191301","Hyperuricaemia and Antigout","1913","Hyperuricaemia and Antigout","19","Musculoskeletal System","tab",100
"400326","4003","Benzbromarone","Tab 50 mg","191301","Hyperuricaemia and Antigout","1913","Hyperuricaemia and Antigout","19","Musculoskeletal System","tab",100
"322103","3221","Benzoin","Tincture compound BP","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",52.867894364
"113201","1132","Benzydamine hydrochloride","Soln 0.15%","13101","Agents Used in Mouth Ulceration","131","Mouth and Throat","1","Alimentary Tract and Metabolism","ml",99.626921147
"113601","1136","Benzylpenicillin sodium [Penicillin G]","Inj 600 mg (1 million units) vial","160307","Penicillins","1603","Antibacterials","16","Infections - Agents for Systemic Use","inj",8.4004248176
"119501","1195","Betahistine dihydrochloride","Tab 16 mg","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","tab",99.989177165
"114312","1143","Betamethasone dipropionate","Crm 0.05%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.967780147
"114314","1143","Betamethasone dipropionate","Crm 0.05% in propylene glycol base","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",100
"114313","1143","Betamethasone dipropionate","Oint 0.05%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.989403786
"114315","1143","Betamethasone dipropionate","Oint 0.05% in propylene glycol base","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.989914271
"394127","3941","Betamethasone dipropionate with calcipotriol","Foam spray 500 mcg with calcipotriol 50 mcg per g","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",99.994691919
"394126","3941","Betamethasone dipropionate with calcipotriol","Gel 500 mcg with calcipotriol 50 mcg per g","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",99.993727274
"394125","3941","Betamethasone dipropionate with calcipotriol","Oint 500 mcg with calcipotriol 50 mcg per g","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",99.996143929
"286401","2864","Betamethasone sodium phosphate with betamethasone acetate","Inj 3.9 mg with betamethasone acetate 3 mg per ml, 1 ml","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",37.22334004
"271609","2716","Betamethasone valerate","Crm 0.1%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.768224729
"271608","2716","Betamethasone valerate","Lotn 0.1%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","ml",99.981766613
"271610","2716","Betamethasone valerate","Oint 0.1%","101101","Corticosteroids - Plain","1011","Corticosteroids Topical","10","Dermatologicals","g",99.914699315
"271603","2716","Betamethasone valerate","Scalp app 0.1%","102201","Scalp Preparations","1022","Scalp Preparations","10","Dermatologicals","ml",99.972499603
"114602","1146","Betamethasone valerate with clioquinol","Crm 0.1% with clioquinol 3%","101104","Corticosteroids - Combination","1011","Corticosteroids Topical","10","Dermatologicals","g",100
"114801","1148","Betamethasone valerate with sodium fusidate [fusidic acid]","Crm 0.1% with sodium fusidate (fusidic acid) 2%","101104","Corticosteroids - Combination","1011","Corticosteroids Topical","10","Dermatologicals","g",100
"114901","1149","Betaxolol","Eye drops 0.25%","310305","Glaucoma Preparations - Beta Blockers","3103","Eye Preparations","31","Sensory Organs","ml",100
"114902","1149","Betaxolol","Eye drops 0.5%","310305","Glaucoma Preparations - Beta Blockers","3103","Eye Preparations","31","Sensory Organs","ml",100
"115101","1151","Bezafibrate","Tab 200 mg","73201","Fibrates","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.990895928
"115102","1151","Bezafibrate","Tab long-acting 400 mg","73201","Fibrates","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.996733599
"388325","3883","Bicalutamide","Tab 50 mg","250401","Endocrine Therapy","2504","Endocrine Therapy","25","Oncology Agents and Immunosuppressants","tab",99.965822214
"382425","3824","Bimatoprost","Eye drops 0.03%","310308","Glaucoma Preparations - Prostaglandin Analogues","3103","Eye Preparations","31","Sensory Organs","ml",99.966516812
"630201","6302","Biotin","Tab 5 mg","13704","Vitamin B","137","Vitamins","1","Alimentary Tract and Metabolism","tab",100
"248203","2482","Bisacodyl","Suppos 10 mg","12510","Stimulant Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","supp",100
"248201","2482","Bisacodyl","Tab 5 mg","12510","Stimulant Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","tab",100
"394927","3949","Bisoprolol fumarate","Tab 10 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.98992994
"394925","3949","Bisoprolol fumarate","Tab 2.5 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.973242178
"394926","3949","Bisoprolol fumarate","Tab 5 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.975630042
"380726","3807","Blood glucose diagnostic test meter","Meter with 50 lancets, a lancing device and 10 diagnostic test strips","11507","Blood Glucose Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","pack",64.057766011
"380727","3807","Blood glucose diagnostic test meter","Meter with 50 x lancets, 10 x diagnostic test strips and a lancing device","11507","Blood Glucose Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","pack",60
"380225","3802","Blood glucose diagnostic test strip","Test strips","11507","Blood Glucose Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","test",98.965355883
"380925","3809","Blood glucose test strips (visually impaired)","Blood glucose test strips","11507","Blood Glucose Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","test",100
"398325","3983","Blood ketone diagnostic test meter","Meter","11504","Ketone Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","meter",87.671232877
"409025","4090","Blood Ketone Diagnostic Test Strip","Test strips","11504","Ketone Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","strip",93.541240516
"322601","3226","Boric acid powder","Boric acid powder","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","g",100
"388926","3889","Bosentan","Tab 125 mg","74005","Endothelin Receptor Antagonists","740","Vasodilators","7","Cardiovascular System","tab",100
"388925","3889","Bosentan","Tab 62.5 mg","74005","Endothelin Receptor Antagonists","740","Vasodilators","7","Cardiovascular System","tab",100
"371325","3713","Brimonidine tartrate","Eye drops 0.2%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",99.783561772
"383925","3839","Brimonidine tartrate with timolol maleate","Eye drops 0.2% with timolol maleate 0.5%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",99.956501918
"379225","3792","Brinzolamide","Eye drops 1%","310306","Glaucoma Preparations - Carbonic Anhydrase Inhibitors","3103","Eye Preparations","31","Sensory Organs","ml",99.949724096
"116701","1167","Bromocriptine mesylate","Tab 2.5 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.926187768
"116809","1168","Budesonide","Cap 3 mg","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","cap",100
"116808","1168","Budesonide","Metered aqueous nasal spray, 100 mcg per dose","285102","Allergy Prophylactics","2851","Nasal Preparations","28","Respiratory System and Allergies","dose",99.986156378
"116807","1168","Budesonide","Metered aqueous nasal spray, 50 mcg per dose","285102","Allergy Prophylactics","2851","Nasal Preparations","28","Respiratory System and Allergies","dose",99.97521849
"116802","1168","Budesonide","Powder for inhalation, 100 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.064502549
"116803","1168","Budesonide","Powder for inhalation, 200 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",99.33575361
"116804","1168","Budesonide","Powder for inhalation, 400 mcg per dose","281001","Inhaled Corticosteroids","2810","Inhaled Corticosteroids","28","Respiratory System and Allergies","dose",97.252257982
"375828","3758","Budesonide with eformoterol","Aerosol inhaler 100 mcg with eformoterol fumarate 6 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.792335077
"375829","3758","Budesonide with eformoterol","Aerosol inhaler 200 mcg with eformoterol fumarate 6 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.916417329
"375825","3758","Budesonide with eformoterol","Powder for inhalation 100 mcg with eformoterol fumarate 6 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.703885975
"375830","3758","Budesonide with eformoterol","Powder for inhalation 160 mcg with 4.5 mcg eformoterol fumarate per dose (equivalent to 200 mcg budesonide with 6 mcg eformoterol fumarate metered dose)","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.630216587
"375826","3758","Budesonide with eformoterol","Powder for inhalation 200 mcg with eformoterol fumarate 6 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.79500293
"375831","3758","Budesonide with eformoterol","Powder for inhalation 320 mcg with 9 mcg eformoterol fumarate per dose (equivalent to 400 mcg budesonide with 12 mcg eformoterol fumarate metered dose)","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.468085106
"375827","3758","Budesonide with eformoterol","Powder for inhalation 400 mcg with eformoterol fumarate 12 mcg","282404","Inhaled Corticosteroids with Long-Acting Beta-Adrenoceptor Agonists","2824","Inhaled Long-acting Beta-adrenoceptor Agonists","28","Respiratory System and Allergies","dose",99.973233661
"117101","1171","Bumetanide","Tab 1 mg","73101","Loop Diuretics","731","Diuretics","7","Cardiovascular System","tab",99.958152342
"395025","3950","Buprenorphine with naloxone","Tab sublingual 2 mg with naloxone 0.5 mg","223401","Treatments for Substance Dependence","2234","Treatments for Substance Dependence","22","Nervous System","tab",100
"395026","3950","Buprenorphine with naloxone","Tab sublingual 8 mg with naloxone 2 mg","223401","Treatments for Substance Dependence","2234","Treatments for Substance Dependence","22","Nervous System","tab",100
"389225","3892","Bupropion hydrochloride","Tab modified-release 150 mg","223401","Treatments for Substance Dependence","2234","Treatments for Substance Dependence","22","Nervous System","tab",99.991819743
"600602","6006","Buspirone hydrochloride","Tab 10 mg","222501","Anxiolytics","2225","Anxiolytics","22","Nervous System","tab",99.998570412
"600601","6006","Buspirone hydrochloride","Tab 5 mg","222501","Anxiolytics","2225","Anxiolytics","22","Nervous System","tab",99.997029115
"117301","1173","Busulfan","Tab 2 mg","250101","Alkylating Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"286501","2865","Cabergoline","Tab 0.5 mg","142101","Other Endocrine Agents","1421","Other Endocrine Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.991788792
"393325","3933","Caffeine citrate","Oral liq 20 mg per ml (10 mg base per ml)","285601","Respiratory Stimulants","2856","Respiratory Stimulants","28","Respiratory System and Allergies","ml",100
"117901","1179","Calamine","Crm, aqueous, BP","100801","Antipruritic Preparations","1008","Antipruritic Preparations","10","Dermatologicals","g",100
"117902","1179","Calamine","Lotn, BP","100801","Antipruritic Preparations","1008","Antipruritic Preparations","10","Dermatologicals","ml",100
"279605","2796","Calcipotriol","Oint 50 mcg per g","101901","Psoriasis and Eczema Preparations","1019","Psoriasis and Eczema Preparations","10","Dermatologicals","g",99.672141963
"118802","1188","Calcitonin","Inj 100 iu per ml, 1 ml ampoule","140404","Calcium Homeostasis","1404","Calcium Homeostasis","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",96.741154562
