,Type,TG2ID,TherapeuticGrp2.x,DHB,YearDisp,NumDisps,NumPpl,NHIComp,TherapeuticGrp2.y,TG1ID,TherapeuticGrp1,,DHB_names
1577,Dispensings,1601,Anthelmintics,Lakes,2022,264,242,99.6,Anthelmintics,16,Infections - Agents for Systemic Use,,Lakes
1578,Dispensings,1601,Anthelmintics,Bay of Plenty,2022,851,726,100,Anthelmintics,16,Infections - Agents for Systemic Use,,Bay of Plenty
1579,Dispensings,1601,Anthelmintics,Tairawhiti,2022,132,118,100,Anthelmintics,16,Infections - Agents for Systemic Use,,Tairawhiti
1580,Dispensings,1601,Anthelmintics,Hawke's Bay,2022,429,383,100,Anthelmintics,16,Infections - Agents for Systemic Use,,Hawke's Bay
1581,Dispensings,1601,Anthelmintics,Taranaki,2022,238,188,99.2,Anthelmintics,16,Infections - Agents for Systemic Use,,Taranaki
1582,Dispensings,1601,Anthelmintics,MidCentral,2022,326,303,100,Anthelmintics,16,Infections - Agents for Systemic Use,,MidCentral
1583,Dispensings,1601,Anthelmintics,Whanganui,2022,177,153,100,Anthelmintics,16,Infections - Agents for Systemic Use,,Whanganui
1584,Dispensings,1601,Anthelmintics,Capital & Coast,2022,772,681,99.5,Anthelmintics,16,Infections - Agents for Systemic Use,,Capital and Coast
1585,Dispensings,1601,Anthelmintics,Hutt Valley,2022,333,297,99.7,Anthelmintics,16,Infections - Agents for Systemic Use,,Hutt Valley
1586,Dispensings,1601,Anthelmintics,Wairarapa,2022,82,67,100,Anthelmintics,16,Infections - Agents for Systemic Use,,Wairarapa
1587,Dispensings,1601,Anthelmintics,Nelson Marlborough,2022,400,323,100,Anthelmintics,16,Infections - Agents for Systemic Use,,Nelson Marlborough
1588,Dispensings,1601,Anthelmintics,West Coast,2022,69,66,100,Anthelmintics,16,Infections - Agents for Systemic Use,,West Coast
1589,Dispensings,1601,Anthelmintics,Canterbury,2022,1267,1112,100,Anthelmintics,16,Infections - Agents for Systemic Use,,Canterbury
1590,Dispensings,1601,Anthelmintics,South Canterbury,2022,88,81,100,Anthelmintics,16,Infections - Agents for Systemic Use,,South Canterbury
1591,Dispensings,1601,Anthelmintics,Southern,2022,741,653,100,Anthelmintics,16,Infections - Agents for Systemic Use,,Southern
1592,Dispensings,1601,Anthelmintics,New Zealand,2022,13224,11570,99.9,Anthelmintics,16,Infections - Agents for Systemic Use,,New Zealand
2639,Initial dispensings,1603,Antibacterials,Northland,2018,159838,79941,99.7,Antibacterials,16,Infections - Agents for Systemic Use,,Northland
2640,Initial dispensings,1603,Antibacterials,Waitemata,2018,466096,241976,98.2,Antibacterials,16,Infections - Agents for Systemic Use,,Waitemata
2641,Initial dispensings,1603,Antibacterials,Auckland,2018,372068,194068,97.7,Antibacterials,16,Infections - Agents for Systemic Use,,Auckland
2642,Initial dispensings,1603,Antibacterials,Counties Manukau,2018,527767,261867,98.8,Antibacterials,16,Infections - Agents for Systemic Use,,Counties Manukau
2643,Initial dispensings,1603,Antibacterials,Waikato,2018,359842,179006,99,Antibacterials,16,Infections - Agents for Systemic Use,,Waikato
2644,Initial dispensings,1603,Antibacterials,Lakes,2018,90642,46250,98.4,Antibacterials,16,Infections - Agents for Systemic Use,,Lakes
2645,Initial dispensings,1603,Antibacterials,Bay of Plenty,2018,198844,101821,99.1,Antibacterials,16,Infections - Agents for Systemic Use,,Bay of Plenty
2646,Initial dispensings,1603,Antibacterials,Tairawhiti,2018,40080,20606,99.1,Antibacterials,16,Infections - Agents for Systemic Use,,Tairawhiti
2647,Initial dispensings,1603,Antibacterials,Hawke's Bay,2018,135707,68995,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,Hawke's Bay
2648,Initial dispensings,1603,Antibacterials,Taranaki,2018,94721,48598,98.8,Antibacterials,16,Infections - Agents for Systemic Use,,Taranaki
2649,Initial dispensings,1603,Antibacterials,MidCentral,2018,135198,69651,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,MidCentral
2650,Initial dispensings,1603,Antibacterials,Whanganui,2018,54958,27719,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,Whanganui
2651,Initial dispensings,1603,Antibacterials,Capital & Coast,2018,199321,108058,97.7,Antibacterials,16,Infections - Agents for Systemic Use,,Capital and Coast
2652,Initial dispensings,1603,Antibacterials,Hutt Valley,2018,106255,56030,98.1,Antibacterials,16,Infections - Agents for Systemic Use,,Hutt Valley
2653,Initial dispensings,1603,Antibacterials,Wairarapa,2018,31752,17093,99.1,Antibacterials,16,Infections - Agents for Systemic Use,,Wairarapa
2654,Initial dispensings,1603,Antibacterials,Nelson Marlborough,2018,86258,48103,98.4,Antibacterials,16,Infections - Agents for Systemic Use,,Nelson Marlborough
2655,Initial dispensings,1603,Antibacterials,West Coast,2018,17833,10281,99,Antibacterials,16,Infections - Agents for Systemic Use,,West Coast
2656,Initial dispensings,1603,Antibacterials,Canterbury,2018,350915,188395,98.5,Antibacterials,16,Infections - Agents for Systemic Use,,Canterbury
2657,Initial dispensings,1603,Antibacterials,South Canterbury,2018,43470,22551,99.1,Antibacterials,16,Infections - Agents for Systemic Use,,South Canterbury
2658,Initial dispensings,1603,Antibacterials,Southern,2018,205871,110330,98.8,Antibacterials,16,Infections - Agents for Systemic Use,,Southern
2659,Initial dispensings,1603,Antibacterials,New Zealand,2018,3677436,1877902,98.6,Antibacterials,16,Infections - Agents for Systemic Use,,New Zealand
2660,Initial dispensings,1603,Antibacterials,Northland,2019,152805,77807,99.7,Antibacterials,16,Infections - Agents for Systemic Use,,Northland
2661,Initial dispensings,1603,Antibacterials,Waitemata,2019,454598,240121,98.5,Antibacterials,16,Infections - Agents for Systemic Use,,Waitemata
2662,Initial dispensings,1603,Antibacterials,Auckland,2019,368549,193756,98.1,Antibacterials,16,Infections - Agents for Systemic Use,,Auckland
2663,Initial dispensings,1603,Antibacterials,Counties Manukau,2019,528131,265289,99,Antibacterials,16,Infections - Agents for Systemic Use,,Counties Manukau
2664,Initial dispensings,1603,Antibacterials,Waikato,2019,347176,177078,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Waikato
2665,Initial dispensings,1603,Antibacterials,Lakes,2019,87422,45545,98.6,Antibacterials,16,Infections - Agents for Systemic Use,,Lakes
2666,Initial dispensings,1603,Antibacterials,Bay of Plenty,2019,194949,101326,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Bay of Plenty
2667,Initial dispensings,1603,Antibacterials,Tairawhiti,2019,39872,20561,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Tairawhiti
2668,Initial dispensings,1603,Antibacterials,Hawke's Bay,2019,132875,67675,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,Hawke's Bay
2669,Initial dispensings,1603,Antibacterials,Taranaki,2019,93715,48193,99.1,Antibacterials,16,Infections - Agents for Systemic Use,,Taranaki
2670,Initial dispensings,1603,Antibacterials,MidCentral,2019,133772,69191,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,MidCentral
2671,Initial dispensings,1603,Antibacterials,Whanganui,2019,53434,27049,99.4,Antibacterials,16,Infections - Agents for Systemic Use,,Whanganui
2672,Initial dispensings,1603,Antibacterials,Capital & Coast,2019,193865,106632,98.1,Antibacterials,16,Infections - Agents for Systemic Use,,Capital and Coast
2673,Initial dispensings,1603,Antibacterials,Hutt Valley,2019,102699,54709,98.6,Antibacterials,16,Infections - Agents for Systemic Use,,Hutt Valley
2674,Initial dispensings,1603,Antibacterials,Wairarapa,2019,28736,15998,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,Wairarapa
2675,Initial dispensings,1603,Antibacterials,Nelson Marlborough,2019,84039,46937,98.5,Antibacterials,16,Infections - Agents for Systemic Use,,Nelson Marlborough
2676,Initial dispensings,1603,Antibacterials,West Coast,2019,16341,9478,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,West Coast
2677,Initial dispensings,1603,Antibacterials,Canterbury,2019,350424,188494,99,Antibacterials,16,Infections - Agents for Systemic Use,,Canterbury
2678,Initial dispensings,1603,Antibacterials,South Canterbury,2019,43237,22684,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,South Canterbury
2679,Initial dispensings,1603,Antibacterials,Southern,2019,205610,111383,99,Antibacterials,16,Infections - Agents for Systemic Use,,Southern
2680,Initial dispensings,1603,Antibacterials,New Zealand,2019,3612249,1867896,98.9,Antibacterials,16,Infections - Agents for Systemic Use,,New Zealand
2681,Initial dispensings,1603,Antibacterials,Northland,2020,128874,67271,99.7,Antibacterials,16,Infections - Agents for Systemic Use,,Northland
2682,Initial dispensings,1603,Antibacterials,Waitemata,2020,351447,194400,98.3,Antibacterials,16,Infections - Agents for Systemic Use,,Waitemata
2683,Initial dispensings,1603,Antibacterials,Auckland,2020,277624,153495,98,Antibacterials,16,Infections - Agents for Systemic Use,,Auckland
2684,Initial dispensings,1603,Antibacterials,Counties Manukau,2020,401241,215309,99,Antibacterials,16,Infections - Agents for Systemic Use,,Counties Manukau
2685,Initial dispensings,1603,Antibacterials,Waikato,2020,289684,152929,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,Waikato
2686,Initial dispensings,1603,Antibacterials,Lakes,2020,73534,39462,98.9,Antibacterials,16,Infections - Agents for Systemic Use,,Lakes
2687,Initial dispensings,1603,Antibacterials,Bay of Plenty,2020,163097,87936,99.4,Antibacterials,16,Infections - Agents for Systemic Use,,Bay of Plenty
2688,Initial dispensings,1603,Antibacterials,Tairawhiti,2020,34328,18202,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Tairawhiti
2689,Initial dispensings,1603,Antibacterials,Hawke's Bay,2020,113116,58718,99.7,Antibacterials,16,Infections - Agents for Systemic Use,,Hawke's Bay
2690,Initial dispensings,1603,Antibacterials,Taranaki,2020,72451,39237,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,Taranaki
2691,Initial dispensings,1603,Antibacterials,MidCentral,2020,112425,59278,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,MidCentral
2692,Initial dispensings,1603,Antibacterials,Whanganui,2020,47913,24355,99.5,Antibacterials,16,Infections - Agents for Systemic Use,,Whanganui
2693,Initial dispensings,1603,Antibacterials,Capital & Coast,2020,154245,87022,98.3,Antibacterials,16,Infections - Agents for Systemic Use,,Capital and Coast
2694,Initial dispensings,1603,Antibacterials,Hutt Valley,2020,85840,46491,99,Antibacterials,16,Infections - Agents for Systemic Use,,Hutt Valley
2695,Initial dispensings,1603,Antibacterials,Wairarapa,2020,25438,14088,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Wairarapa
2696,Initial dispensings,1603,Antibacterials,Nelson Marlborough,2020,71793,40046,98.6,Antibacterials,16,Infections - Agents for Systemic Use,,Nelson Marlborough
2697,Initial dispensings,1603,Antibacterials,West Coast,2020,14436,8220,99.4,Antibacterials,16,Infections - Agents for Systemic Use,,West Coast
2698,Initial dispensings,1603,Antibacterials,Canterbury,2020,288094,158771,99,Antibacterials,16,Infections - Agents for Systemic Use,,Canterbury
2699,Initial dispensings,1603,Antibacterials,South Canterbury,2020,33905,18291,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,South Canterbury
2700,Initial dispensings,1603,Antibacterials,Southern,2020,167118,91662,98.9,Antibacterials,16,Infections - Agents for Systemic Use,,Southern
2701,Initial dispensings,1603,Antibacterials,New Zealand,2020,2906603,1558381,98.9,Antibacterials,16,Infections - Agents for Systemic Use,,New Zealand
2702,Initial dispensings,1603,Antibacterials,Northland,2021,134100,69586,99.8,Antibacterials,16,Infections - Agents for Systemic Use,,Northland
2703,Initial dispensings,1603,Antibacterials,Waitemata,2021,358540,198263,98.4,Antibacterials,16,Infections - Agents for Systemic Use,,Waitemata
2704,Initial dispensings,1603,Antibacterials,Auckland,2021,280137,156357,98.3,Antibacterials,16,Infections - Agents for Systemic Use,,Auckland
2705,Initial dispensings,1603,Antibacterials,Counties Manukau,2021,400517,215650,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,Counties Manukau
2706,Initial dispensings,1603,Antibacterials,Waikato,2021,299461,157777,99.4,Antibacterials,16,Infections - Agents for Systemic Use,,Waikato
2707,Initial dispensings,1603,Antibacterials,Lakes,2021,72462,39155,99.1,Antibacterials,16,Infections - Agents for Systemic Use,,Lakes
2708,Initial dispensings,1603,Antibacterials,Bay of Plenty,2021,167821,90392,99.5,Antibacterials,16,Infections - Agents for Systemic Use,,Bay of Plenty
2709,Initial dispensings,1603,Antibacterials,Tairawhiti,2021,36454,18944,99.4,Antibacterials,16,Infections - Agents for Systemic Use,,Tairawhiti
2710,Initial dispensings,1603,Antibacterials,Hawke's Bay,2021,115168,59694,99.7,Antibacterials,16,Infections - Agents for Systemic Use,,Hawke's Bay
2711,Initial dispensings,1603,Antibacterials,Taranaki,2021,77242,41817,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Taranaki
2712,Initial dispensings,1603,Antibacterials,MidCentral,2021,117170,61202,99.4,Antibacterials,16,Infections - Agents for Systemic Use,,MidCentral
2713,Initial dispensings,1603,Antibacterials,Whanganui,2021,47151,24205,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,Whanganui
2714,Initial dispensings,1603,Antibacterials,Capital & Coast,2021,156423,88663,98.7,Antibacterials,16,Infections - Agents for Systemic Use,,Capital and Coast
2715,Initial dispensings,1603,Antibacterials,Hutt Valley,2021,88422,48062,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,Hutt Valley
2716,Initial dispensings,1603,Antibacterials,Wairarapa,2021,27092,14908,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Wairarapa
2717,Initial dispensings,1603,Antibacterials,Nelson Marlborough,2021,74742,42227,99,Antibacterials,16,Infections - Agents for Systemic Use,,Nelson Marlborough
2718,Initial dispensings,1603,Antibacterials,West Coast,2021,14991,8431,99.5,Antibacterials,16,Infections - Agents for Systemic Use,,West Coast
2719,Initial dispensings,1603,Antibacterials,Canterbury,2021,303958,167729,99.4,Antibacterials,16,Infections - Agents for Systemic Use,,Canterbury
2720,Initial dispensings,1603,Antibacterials,South Canterbury,2021,35751,19280,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,South Canterbury
2721,Initial dispensings,1603,Antibacterials,Southern,2021,175705,97089,99.1,Antibacterials,16,Infections - Agents for Systemic Use,,Southern
2722,Initial dispensings,1603,Antibacterials,New Zealand,2021,2983307,1601839,99.1,Antibacterials,16,Infections - Agents for Systemic Use,,New Zealand
2723,Initial dispensings,1603,Antibacterials,Northland,2022,137766,72119,99.8,Antibacterials,16,Infections - Agents for Systemic Use,,Northland
2724,Initial dispensings,1603,Antibacterials,Waitemata,2022,400311,218258,98.9,Antibacterials,16,Infections - Agents for Systemic Use,,Waitemata
2725,Initial dispensings,1603,Antibacterials,Auckland,2022,306627,169686,98.7,Antibacterials,16,Infections - Agents for Systemic Use,,Auckland
2726,Initial dispensings,1603,Antibacterials,Counties Manukau,2022,446395,236080,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Counties Manukau
2727,Initial dispensings,1603,Antibacterials,Waikato,2022,325772,169920,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,Waikato
2728,Initial dispensings,1603,Antibacterials,Lakes,2022,78049,41957,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Lakes
2729,Initial dispensings,1603,Antibacterials,Bay of Plenty,2022,184816,98016,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,Bay of Plenty
2730,Initial dispensings,1603,Antibacterials,Tairawhiti,2022,35809,18969,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,Tairawhiti
2731,Initial dispensings,1603,Antibacterials,Hawke's Bay,2022,123481,64105,99.8,Antibacterials,16,Infections - Agents for Systemic Use,,Hawke's Bay
2732,Initial dispensings,1603,Antibacterials,Taranaki,2022,79007,43079,99.5,Antibacterials,16,Infections - Agents for Systemic Use,,Taranaki
2733,Initial dispensings,1603,Antibacterials,MidCentral,2022,122588,63952,99.5,Antibacterials,16,Infections - Agents for Systemic Use,,MidCentral
2734,Initial dispensings,1603,Antibacterials,Whanganui,2022,48565,25208,99.7,Antibacterials,16,Infections - Agents for Systemic Use,,Whanganui
2735,Initial dispensings,1603,Antibacterials,Capital & Coast,2022,167163,94129,98.9,Antibacterials,16,Infections - Agents for Systemic Use,,Capital and Coast
2736,Initial dispensings,1603,Antibacterials,Hutt Valley,2022,96779,51858,99.4,Antibacterials,16,Infections - Agents for Systemic Use,,Hutt Valley
2737,Initial dispensings,1603,Antibacterials,Wairarapa,2022,29450,16124,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,Wairarapa
2738,Initial dispensings,1603,Antibacterials,Nelson Marlborough,2022,76230,43375,99.2,Antibacterials,16,Infections - Agents for Systemic Use,,Nelson Marlborough
2739,Initial dispensings,1603,Antibacterials,West Coast,2022,15948,8977,99.6,Antibacterials,16,Infections - Agents for Systemic Use,,West Coast
2740,Initial dispensings,1603,Antibacterials,Canterbury,2022,328244,180444,99.5,Antibacterials,16,Infections - Agents for Systemic Use,,Canterbury
2741,Initial dispensings,1603,Antibacterials,South Canterbury,2022,38326,20737,99.7,Antibacterials,16,Infections - Agents for Systemic Use,,South Canterbury
2742,Initial dispensings,1603,Antibacterials,Southern,2022,194168,106495,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,Southern
2743,Initial dispensings,1603,Antibacterials,New Zealand,2022,3235494,1724865,99.3,Antibacterials,16,Infections - Agents for Systemic Use,,New Zealand
2744,Dispensings,1603,Antibacterials,Northland,2018,162771,79962,99.7,Antibacterials,16,Infections - Agents for Systemic Use,,Northland
2745,Dispensings,1603,Antibacterials,Waitemata,2018,477461,242049,98.2,Antibacterials,16,Infections - Agents for Systemic Use,,Waitemata
2746,Dispensings,1603,Antibacterials,Auckland,2018,379342,194131,97.8,Antibacterials,16,Infections - Agents for Systemic Use,,Auckland
2747,Dispensings,1603,Antibacterials,Counties Manukau,2018,538692,261945,98.8,Antibacterials,16,Infections - Agents for Systemic Use,,Counties Manukau
2748,Dispensings,1603,Antibacterials,Waikato,2018,370275,179062,99,Antibacterials,16,Infections - Agents for Systemic Use,,Waikato
2749,Dispensings,1603,Antibacterials,Lakes,2018,93422,46262,98.4,Antibacterials,16,Infections - Agents for Systemic Use,,Lakes
